Infallible Pro-Matte Liquid Longwear Foundation	Ulta	78	32	6	https://www.ulta.com/p/infallible-pro-matte-liquid-longwear-foundation-xlsImpprod11861081?sku=2547754	L'Oréal	115 Rich Ebony	13.99
Teint Idôle Ultra 24H Long Wear Matte Foundation	Ulta	227	182	143	https://www.ulta.com/p/teint-idole-ultra-24h-long-wear-matte-foundation-xlsImpprod4700057?sku=2255395	Lancôme	260 Bisque N	57.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	253	213	178	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592413	FENTY BEAUTY by Rihanna	185	40.0
Filter Effect Soft-Focus Foundation	Ulta	255	236	215	https://www.ulta.com/p/filter-effect-soft-focus-foundation-pimprod2022516	Morphe	Filter Light 1	20.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	200	136	90	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592426	FENTY BEAUTY by Rihanna	290	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	183	123	69	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592357	FENTY BEAUTY by Rihanna	350	40.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	159	85	56	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601304	NYX Professional Makeup	Nutmeg	14.0
Stay Naked Weightless Liquid Foundation	Ulta	223	182	152	https://www.ulta.com/p/stay-naked-weightless-liquid-foundation-pimprod2007471?sku=2549456	Urban Decay Cosmetics	10NN	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	178	115	61	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592365	FENTY BEAUTY by Rihanna	420	40.0
Perfect Lasting Foundation	Ulta	155	109	83	https://www.ulta.com/p/perfect-lasting-foundation-pimprod2006000?sku=2549074	VDL	A07 Cool Rich Brown	35.0
Skin by Mented Foundation	Ulta	186	123	88	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578528	mented cosmetics	T30	30.0
Age Perfect Creamy Powder Foundation	Ulta	244	200	163	https://www.ulta.com/p/age-perfect-creamy-powder-foundation-pimprod2021675?sku=2569325	L'Oréal	Cream Beige	16.99
Kind Tint Tinted Serum	Ulta	147	84	67	https://www.ulta.com/p/kind-tint-tinted-serum-pimprod2030679?sku=2591354	Pacifica	02	14.0
InstaBake Aqua Glass Foundation	Ulta	63	35	24	https://www.ulta.com/p/instabake-aqua-glass-foundation-pimprod2009084?sku=2552710	Beauty Bakerie	301 Neutral	34.0
Born To Glow Medium Coverage Naturally Radiant Foundation	Ulta	237	196	168	https://www.ulta.com/p/born-glow-medium-coverage-naturally-radiant-foundation-pimprod2006994?sku=2547544	NYX Professional Makeup	Light Ivory	10.0
Studio Skin 24 Hour Oil-Free Hydra Foundation	Ulta	252	194	154	https://www.ulta.com/p/studio-skin-24-hour-oil-free-hydra-foundation-xlsImpprod3590081?sku=2233899	Smashbox	2.1	43.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	97	49	45	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601307	NYX Professional Makeup	Mocha	14.0
4-in-1 Pressed Mineral Powder Foundation SPF 15	Ulta	246	220	203	https://www.ulta.com/p/4-in-1-pressed-mineral-powder-foundation-spf-15-xlsImpprod3790037?sku=2550915	PÜR	Fair Ivory LN2	29.5
Bare With Me Blur Tint Soft Matte Foundation	Ulta	151	76	57	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2602458	NYX Professional Makeup	Deep Golden	14.0
4-In-1 Tinted Moisturizer Broad Spectrum SPF 20	Ulta	223	182	152	https://www.ulta.com/p/4-in-1-tinted-moisturizer-broad-spectrum-spf-20-xlsImpprod4310009?sku=2561713	PÜR	Fair Ivory LG2	35.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	233	168	136	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601295	NYX Professional Makeup	Soft Beige	14.0
Beyond Matte Liquid Foundation	Ulta	253	205	165	https://www.ulta.com/p/beyond-matte-liquid-foundation-pimprod2008017?sku=2552807	jane iredale	M1	52.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	225	169	120	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592412	FENTY BEAUTY by Rihanna	180	40.0
Skin by Mented Foundation	Ulta	86	56	46	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578537	mented cosmetics	D40	30.0
Pure Radiant Tinted Moisturizer SPF 30	Ulta	249	228	209	https://www.ulta.com/p/pure-radiant-tinted-moisturizer-spf-30-xlsImpprod15251329?sku=2504421	NARS	Terre Neuve	46.0
Illusion Hyaluronic Skin Tint	Ulta	213	186	169	https://www.ulta.com/p/illusion-hyaluronic-skin-tint-pimprod2020463?sku=2575958	HOURGLASS	Vanilla	56.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	203	131	93	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601299	NYX Professional Makeup	Medium Neutral	14.0
Skin by Mented Foundation	Ulta	211	151	114	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578524	mented cosmetics	L30	30.0
ColorStay Light Cover Liquid Foundation	Ulta	244	202	177	https://www.ulta.com/p/colorstay-light-cover-liquid-foundation-pimprod2021383?sku=2572989	Revlon	130 Porcelain	14.99
Skin by Mented Foundation	Ulta	126	71	50	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578535	mented cosmetics	D20	30.0
Mineral Powder Foundation	Ulta	249	223	206	https://www.ulta.com/p/mineral-powder-foundation-pimprod2005369?sku=2536594	ULTA Beauty Collection	Fair Warm	14.0
ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20	Ulta	251	205	172	https://www.ulta.com/p/original-liquid-mineral-foundation-broad-spectrum-spf-20-pimprod2018342?sku=2557737	bareMinerals	Fair 01	39.0
Skin Long-Wear Weightless Foundation SPF 15	Ulta	248	223	201	https://www.ulta.com/p/skin-long-wear-weightless-foundation-spf-15-pimprod2024898?sku=2583698	BOBBI BROWN	Alabaster	52.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	228	171	128	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592415	FENTY BEAUTY by Rihanna	200	40.0
Light Reflecting Advanced Skincare Foundation	Ulta	253	230	199	https://www.ulta.com/p/light-reflecting-advanced-skincare-foundation-pimprod2030141?sku=2591115	NARS	Siberia	50.0
All Nighter Liquid Full Coverage Foundation	Ulta	212	179	146	https://www.ulta.com/p/all-nighter-liquid-full-coverage-foundation-xlsImpprod14491015?sku=2306380	Urban Decay Cosmetics	4.0	40.0
Pro.Matte Foundation	Ulta	224	200	174	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2540138	L.A. Girl	Nude	8.99
Bare With Me Blur Tint Soft Matte Foundation	Ulta	200	141	101	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601297	NYX Professional Makeup	Light Medium	14.0
Unfoundation Matte Tint	Ulta	239	223	190	https://www.ulta.com/p/unfoundation-matte-tint-pimprod2023504?sku=2580811	Undone Beauty	Pearl Light	14.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	225	182	129	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592407	FENTY BEAUTY by Rihanna	140	40.0
Illusion Hyaluronic Skin Tint	Ulta	213	186	169	https://www.ulta.com/p/illusion-hyaluronic-skin-tint-pimprod2020463?sku=2575958	HOURGLASS	Vanilla	56.0
PHYTO-PIGMENTS Flawless Serum Foundation	Ulta	238	211	190	https://www.ulta.com/p/phyto-pigments-flawless-serum-foundation-xlsImpprod13521059?sku=2295700	Juice Beauty	05 Buff	44.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	163	86	60	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601303	NYX Professional Makeup	Warm Caramel	14.0
Your Skin But Better Foundation + Skincare	Ulta	102	53	21	https://www.ulta.com/p/your-skin-but-better-foundation-skincare-pimprod2017112?sku=2568679	IT Cosmetics	Deep Neutral 61	44.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	234	172	133	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592410	FENTY BEAUTY by Rihanna	160	40.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	140	82	45	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592366	FENTY BEAUTY by Rihanna	430	40.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	74	45	47	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601309	NYX Professional Makeup	Java	14.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	200	141	81	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592356	FENTY BEAUTY by Rihanna	345	40.0
Double Wear Maximum Cover Camouflage Foundation For Face and Body SPF 15	Ulta	184	150	112	https://www.ulta.com/p/double-wear-maximum-cover-camouflage-foundation-face-body-spf-15-xlsImpprod16501415?sku=2511722	Estée Lauder	2C5 Creamy Tan	48.0
Eaze Drop Blurring Skin Tint	Ulta	254	223	192	https://www.ulta.com/p/eaze-drop-blurring-skin-tint-pimprod2031372?sku=2592608	FENTY BEAUTY by Rihanna	1	35.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	163	77	54	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2602457	NYX Professional Makeup	Truffle	14.0
Superpowder Double Face Makeup Foundation	Ulta	237	192	163	https://www.ulta.com/p/superpowder-double-face-makeup-foundation-xlsImpprod10791897?sku=2260622	Clinique	Matte Ivory	37.0
Veil Fluid Makeup	Ulta	175	111	76	https://www.ulta.com/p/veil-fluid-makeup-pimprod2020482?sku=2575813	HOURGLASS	No. 6 Sable	60.0
Skin by Mented Foundation	Ulta	93	60	51	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578533	mented cosmetics	M40	30.0
Teint Idôle Ultra Wear Foundation Stick	Ulta	231	190	160	https://www.ulta.com/p/teint-idole-ultra-wear-foundation-stick-pimprod2023126	Lancôme	210 Buff N	49.0
Luminous Foundation	Ulta	230	212	192	https://www.ulta.com/p/luminous-foundation-pimprod2008586?sku=2551414	Anastasia Beverly Hills	100N	38.0
Pro Filt'r Soft Matte Powder Foundation	Ulta	164	96	49	https://www.ulta.com/p/pro-filtr-soft-matte-powder-foundation-pimprod2031422?sku=2592364	FENTY BEAUTY by Rihanna	410	40.0
Bare With Me Blur Tint Soft Matte Foundation	Ulta	149	70	53	https://www.ulta.com/p/bare-with-me-blur-tint-soft-matte-foundation-pimprod2036633?sku=2601305	NYX Professional Makeup	Deep Bronze	14.0
Skin by Mented Foundation	Ulta	133	73	45	https://www.ulta.com/p/skin-by-mented-foundation-pimprod2022002?sku=2578534	mented cosmetics	D10	30.0
Amazonian Clay 16-Hour Full Coverage Foundation	Ulta	251	235	220	https://www.ulta.com/p/amazonian-clay-16-hour-full-coverage-foundation-pimprod2025023?sku=2581375	Tarte	8B Porcelain Beige	40.0
Pro.Matte Foundation	Ulta	234	207	178	https://www.ulta.com/p/promatte-foundation-xlsImpprod17631407?sku=2540136	L.A. Girl	Porcelain	8.99
Redness Solutions Makeup Broad Spectrum SPF 15 With Probiotic Technology Foundation	Ulta	234	187	159	https://www.ulta.com/p/redness-solutions-makeup-broad-spectrum-spf-15-with-probiotic-technology-foundation-xlsImpprod10791925?sku=2222454	Clinique	Calming Fair	37.0
Halo Fresh Setting & Perfecting Powder	Ulta	236	180	131	https://www.ulta.com/p/halo-fresh-setting-perfecting-powder-pimprod2014098?sku=2562742	Smashbox	Light/Neutral	43.0
TRUE COLOR Skin Perfecting Stick Foundation SPF 15	Ulta	186	129	86	https://www.ulta.com/p/true-color-skin-perfecting-stick-foundation-spf-15-pimprod2022198?sku=2579236	BLK/OPL	Truly Topaz	13.5
Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation	Ulta	237	209	188	https://www.ulta.com/p/dual-finish-multi-tasking-lightweight-pressed-powder-foundation-xlsImpprod3650148?sku=2235335	Lancôme	100 Versatile Porcelaine Delicate I	50.0
Glowstunner Hydrating Tinted Moisturizer SPF 30 Broad Spectrum Sunscreen	Ulta	246	208	185	https://www.ulta.com/p/glowstunner-hydrating-tinted-moisturizer-spf-30-broad-spectrum-sunscreen-pimprod2026624?sku=2585081	Morphe	Light Glow 2	18.0
