Beautiful Skin Medium Coverage Liquid Foundation with Hyaluronic Acid	Sephora	242	220	199	https://www.sephora.com/product/charlotte-tilbury-beautiful-skin-medium-coverage-liquid-foundation-with-hyaluronic-acid-P480286?skuId=2551901	Charlotte Tilbury	8 Neutral	49.0
Super Smoother Blurring Skin Tint	Sephora	234	199	179	https://www.sephora.com/product/iconic-london-super-smoother-blurring-skin-tint-P502623?skuId=2609055	Iconic London	Warm Rich	32.0
Soft Matte Complete Foundation	Sephora	83	48	28	https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?skuId=2374395	NARS	Deauville	42.0
Studio Skin 24 Hour Full Coverage Waterproof Foundation	Sephora	241	227	218	https://www.sephora.com/product/studio-skin-full-coverage-24-hour-foundation-P447363?skuId=2251841	Smashbox	cool peach	38.0
Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30	Sephora	216	177	148	https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-P109936?skuId=2250710	Laura Mercier	1W1 Porcelain	53.0
Born This Way Natural Finish Longwear Liquid Foundation	Sephora	248	216	195	https://www.sephora.com/product/born-this-way-P397517?skuId=2084671	Too Faced	Tiramisu	45.0
Skin Foundation Stick	Sephora	231	201	175	https://www.sephora.com/product/foundation-stick-P270549?skuId=1587500	Bobbi Brown	Almond (C	52.0
Teint Idole Ultra Wear 5-In-1 Foundation Stick	Sephora	242	221	204	https://www.sephora.com/product/lancome-teint-idole-ultra-wear-5-in-1-foundation-stick-P468688?skuId=2423150	Lancôme	500 Suede Warm	24.5
Beyond Perfecting Foundation + Concealer	Sephora	246	233	217	https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?skuId=1917624	CLINIQUE	5.75 Cork	37.0
Born This Way Natural Finish Longwear Liquid Foundation	Sephora	248	216	195	https://www.sephora.com/product/born-this-way-P397517?skuId=1960798	Too Faced	Hazelnut	45.0
Born This Way Matte Longwear Liquid Foundation	Sephora	250	231	216	https://www.sephora.com/product/too-faced-born-this-way-matte-24-hour-foundation-P458586?skuId=2360402	Too Faced	Truffle	45.0
GloWish Lightweight Blurring Pressed Powder	Sephora	244	201	184	https://www.sephora.com/product/huda-beauty-glowish-luminous-pressed-powder-foundation-P477989?skuId=2474617	HUDA BEAUTY	07 Tan	33.0
Mini Pro Filt'r Soft Matte Foundation	Sephora	255	217	181	https://www.sephora.com/product/fenty-beauty-rihanna-mini-pro-filtr-soft-matte-foundation-P476525	Fenty Beauty by Rihanna	410	15.0
Natural Radiant Longwear Foundation	Sephora	255	224	209	https://www.sephora.com/product/natural-radiant-longwear-foundation-P427301?skuId=2030963	NARS	Gobi	50.0
Teint Idole Ultra 24H Long Wear Matte Foundation	Sephora	255	244	240	https://www.sephora.com/product/teint-idole-ultra-24h-long-wear-foundation-P308201?skuId=1896216	Lancôme	520 Suede W	57.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Éternité De Beauté 24 Hour Full Coverage Luminous Matte Finish Foundation	Sephora	237	205	184	https://www.sephora.com/product/gucci-fluide-de-beaute-fini-naturel-natural-finish-fluid-foundation-P467622?skuId=2666766	Gucci	560O	69.0
Mini Tinted Moisturizer Oil Free Natural Skin Perfector Broad Spectrum SPF 20	Sephora	255	206	174	https://www.sephora.com/product/laura-mercier-mini-tinted-moisturizer-broad-spectrum-spf-20-oil-free-P466665?skuId=2454486	Laura Mercier	4W1 Tawny	29.0
SKIN FEELS GOOD Tinted Moisturizer with SPF 23	Sephora	234	213	192	https://www.sephora.com/product/skin-feels-good-skin-nourishing-foundation-P428823?skuId=2045250	Lancôme	03C Cream Beige	18.5
10 Hour Wear Perfection Foundation	Sephora	115	81	79	https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?skuId=2222263	SEPHORA COLLECTION	63 Sienna	20.0
10 Hour Wear Perfection Foundation	Sephora	115	81	79	https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?skuId=2222123	SEPHORA COLLECTION	15.5 Intense Porcelain	20.0
Triple Fix Serum Foundation	Sephora	66	37	23	https://www.sephora.com/product/lys-beauty-triple-fix-serum-foundation-P468380?skuId=2435741	LYS Beauty	DPN1	24.0
Power Fabric + Longwear High Cover Foundation SPF 25	Sephora	114	62	38	https://www.sephora.com/product/power-fabric-longwear-high-cover-foundation-spf-25-P416785?skuId=2510345	Armani Beauty	2.5	69.0
SurrealSkin™ Liquid Foundation	Sephora	236	199	170	https://www.sephora.com/product/makeup-by-mario-surreal-foundation-P503679?skuId=2620334	MAKEUP BY MARIO	11N	42.0
BACKSTAGE Face & Body Foundation	Sephora	231	218	201	https://www.sephora.com/product/backstage-face-body-foundation-P432500?skuId=2070399	Dior	8 Neutral	40.0
Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30	Sephora	216	177	148	https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-P109936?skuId=2250702	Laura Mercier	1N2 Vanille	53.0
NU BARE LOOK TINT Hydrating Skin Tint Foundation with Hyaluronic Acid	Sephora	252	214	165	https://www.sephora.com/product/yves-saint-laurent-nu-bare-look-skin-tint-foundation-P474600?skuId=2489326	Yves Saint Laurent	8	44.0
SurrealSkin™ Liquid Foundation	Sephora	236	199	170	https://www.sephora.com/product/makeup-by-mario-surreal-foundation-P503679?skuId=2620276	MAKEUP BY MARIO	5N	42.0
The Minimalist Perfecting Complexion Foundation and Concealer Stick	Sephora	80	31	16	https://www.sephora.com/product/merit-the-minimalist-perfecting-complexion-foundation-concealer-stick-P468694?skuId=2569044	MERIT	Sand	38.0
babassu foundcealer™ skincare foundation SPF 20	Sephora	79	46	31	https://www.sephora.com/product/babassu-foundcealer-skincare-foundation-broad-spectrum-spf-20-P442792?skuId=2197390	tarte	27S light	40.0
Lock-It Powder Foundation	Sephora	153	96	51	https://www.sephora.com/product/lock-it-powder-foundation-P441024?skuId=2179760	KVD Beauty	230 Rich Deep	19.0
UnCoverup Natural Finish Concealer	Sephora	253	229	191	https://www.sephora.com/product/un-cover-up-concealer-foundation-P408972?skuId=1833540	rms beauty	33	38.0
Sheer Glow Foundation	Sephora	175	133	111	https://www.sephora.com/product/sheer-glow-foundation-P247355?skuId=2165728	NARS	Vanuatu	47.0
Luminous Foundation	Sephora	224	208	193	https://www.sephora.com/product/luminous-foundation-P449124?skuId=2270833	Anastasia Beverly Hills	360C	38.0
Super Serum Skin Tint SPF 40 Foundation	Sephora	239	205	160	https://www.sephora.com/product/ilia-super-serum-skin-tint-spf-40-P455418?skuId=2333615	ILIA	Porto Ferro ST10	48.0
Liquid Touch Weightless Foundation	Sephora	247	223	197	https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448	Rare Beauty by Selena Gomez	360W	30.0
Synchro Skin Radiant Lifting Foundation SPF 30	Sephora	246	229	213	https://www.sephora.com/product/shiseido-synchro-skin-radiant-lifting-foundation-spf-30-P468401?skuId=2416543	Shiseido	510 Suede	47.0
Even Better™ Makeup Broad Spectrum SPF 15 Foundation	Sephora	251	244	236	https://www.sephora.com/product/even-better-makeup-spf-15-P234967?skuId=1315068	CLINIQUE	WN 64 Butterscotch	34.0
Conseal The Deal Long-Wear Full-Coverage Foundation	Sephora	243	213	189	https://www.sephora.com/product/lawless-conseal-deal-long-wear-full-coverage-foundation-P475128?skuId=2531101	LAWLESS	Toasted Almond	39.0
Major Skin Crème Foundation and Finishing Powder Duo	Sephora	247	240	232	https://www.sephora.com/product/major-skin-creme-powder-foundation-duo-P502039?skuId=2607471	PATRICK TA	Deep 4	52.0
Sublime Perfection Foundation	Sephora	255	237	225	https://www.sephora.com/product/skin-fetish-sublime-perfection-foundation-P447519?skuId=2257129	PAT McGRATH LABS	Medium Deep 26	68.0
Prisme Libre Skin-Caring Glow Foundation	Sephora	249	212	186	https://www.sephora.com/product/givenchy-prisme-libre-skin-caring-glow-foundation-P469469?skuId=2430296	Givenchy	4	52.0
Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 with Hyaluronic Acid	Sephora	129	80	50	https://www.sephora.com/product/smashbox-halo-healthy-glow-tinted-moisturizer-broad-spectrum-spf-25-P460019?skuId=2569994	Smashbox	Light	16.0
Born This Way Matte Longwear Liquid Foundation	Sephora	250	231	216	https://www.sephora.com/product/too-faced-born-this-way-matte-24-hour-foundation-P458586?skuId=2360097	Too Faced	Snow	45.0
Intensive Serum Foundation SPF 40	Sephora	73	36	18	https://www.sephora.com/product/bobbi-brown-intensive-skin-serum-foundation-spf-40-P465745?skuId=2501443	Bobbi Brown	Warm Almond	75.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Double Wear Sheer Long-Wear Makeup SPF 19	Sephora	200	164	138	https://www.sephora.com/product/estee-lauder-double-wear-sheer-long-wear-makeup-spf-19-P475536?skuId=2479483	Estée Lauder	1W1 Bone	48.0
Maracuja Juicy Glow Skin Tint	Sephora	247	208	167	https://www.sephora.com/product/tarte-maracuja-juicy-foundation-P505127?skuId=2642023	tarte	27S Light Medium Sand	40.0
Flawless Lumière Radiance-Perfecting Foundation	Sephora	194	162	141	https://www.sephora.com/product/flawless-lumiere-radiance-perfecting-foundation-P440268?skuId=2181725	Laura Mercier	4W1.5 Tawny	49.0
Teint Idole Ultra Wear Care & Glow Foundation with Hyaluronic Acid	Sephora	132	91	73	https://www.sephora.com/product/teint-idole-ultra-wear-care-glow-foundation-P500706?skuId=2589182	Lancôme	425C	57.0
Good Apple Full-Coverage Transfer-Proof Vegan Serum Foundation	Sephora	204	178	155	https://www.sephora.com/product/kvd-vegan-beauty-good-apple-full-coverage-transfer-proof-vegan-serum-foundation-P504366?skuId=2646156	KVD Beauty	Medium 039	42.0
Natural Radiant Longwear Foundation	Sephora	255	224	209	https://www.sephora.com/product/natural-radiant-longwear-foundation-P427301?skuId=2031243	NARS	Oslo	50.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2590081	Fenty Beauty by Rihanna	485	40.0
Slip Tint Dewy Tinted Moisturizer SPF 35 Sunscreen	Sephora	240	194	178	https://www.sephora.com/product/saie-slip-tint-dewy-tinted-moisturizer-spf-35-sunscreen-P468210?skuId=2497493	Saie	Five	36.0
Amazonian clay blurring powder foundation	Sephora	244	209	179	https://www.sephora.com/product/tarte-amazonian-clay-blurring-powder-foundation-P504215?skuId=2641371	tarte	32H Medium Honey	39.0
Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30	Sephora	216	177	148	https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-P109936?skuId=2306553	Laura Mercier	6W1 Ganache	29.0
Mini Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	218	166	129	https://www.sephora.com/product/luminous-silk-foundation-mini-P425938?skuId=1803170	Armani Beauty	5	45.0
Sheer Skin Tint with Hyaluronic Acid + Squalane	Sephora	221	188	147	https://www.sephora.com/product/sheer-skin-tint-with-hyaluronic-acid-squalane-P501777?skuId=2536274	Summer Fridays	Shade 10	42.0
Even Better™ Makeup Broad Spectrum SPF 15 Foundation	Sephora	251	244	236	https://www.sephora.com/product/even-better-makeup-spf-15-P234967?skuId=2084085	CLINIQUE	WN 100 Deep Honey	34.0
Soft Matte Complete Foundation	Sephora	83	48	28	https://www.sephora.com/product/nars-soft-matte-complete-foundation-P462720?skuId=2374429	NARS	Punjab	42.0
Mini Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	218	166	129	https://www.sephora.com/product/luminous-silk-foundation-mini-P425938?skuId=1803147	Armani Beauty	2	45.0
Tinted Cover Skin Tint Foundation	Sephora	244	187	160	https://www.sephora.com/product/nudies-tinted-cover-foundation-P448152?skuId=2661528	NUDESTIX	NUDE 4	36.0
Liquid Touch Weightless Foundation	Sephora	247	223	197	https://www.sephora.com/product/rare-beauty-by-selena-gomez-liquid-touch-weightless-foundation-P49848448	Rare Beauty by Selena Gomez	360W	30.0
Power Fabric + Longwear High Cover Foundation SPF 25	Sephora	114	62	38	https://www.sephora.com/product/power-fabric-longwear-high-cover-foundation-spf-25-P416785?skuId=2510451	Armani Beauty	5.25	69.0
Positive Light Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen	Sephora	247	213	185	https://www.sephora.com/product/rare-beauty-by-selena-gomez-positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen-P482729?skuId=2557452	Rare Beauty by Selena Gomez	58N	30.0
Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30	Sephora	216	177	148	https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-P109936?skuId=2250637	Laura Mercier	4C1 Almond	53.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Beautiful Skin Medium Coverage Liquid Foundation with Hyaluronic Acid	Sephora	242	220	199	https://www.sephora.com/product/charlotte-tilbury-beautiful-skin-medium-coverage-liquid-foundation-with-hyaluronic-acid-P480286?skuId=2551786	Charlotte Tilbury	2 Neutral	49.0
CC+ Cream Full Coverage Color Correcting Foundation with SPF 50+	Sephora	255	242	234	https://www.sephora.com/product/your-skin-but-better-cc-cream-spf-50-P411885?skuId=2643914	IT Cosmetics	Tan Warm	17.0
The Soft Moisture Powder Foundation Broad Spectrum SPF 30	Sephora	247	211	189	https://www.sephora.com/product/la-mer-the-soft-moisture-powder-foundation-broad-spectrum-spf-30-P468170?skuId=2358927	La Mer	Caramel	140.0
Synchro Skin Radiant Lifting Foundation SPF 30	Sephora	246	229	213	https://www.sephora.com/product/shiseido-synchro-skin-radiant-lifting-foundation-spf-30-P468401?skuId=2416550	Shiseido	520 Rosewood	47.0
Pro Filt’r Soft Matte Longwear Liquid Foundation	Sephora	251	228	187	https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=1925510	Fenty Beauty by Rihanna	490	40.0
Yummy Skin Serum Foundation Refill	Sephora	255	231	207	https://www.sephora.com/product/danessa-myricks-beauty-yummy-skin-serum-foundation-refill-P481695?skuId=2575777	Danessa Myricks Beauty	12W	24.0
ReEvolve Medium Coverage Liquid Foundation	Sephora	250	234	211	https://www.sephora.com/product/reevolve-medium-coverage-liquid-foundation-P501548?skuId=2512895	rms beauty	22	52.0
Good Apple Lightweight Full-Coverage Cream Foundation Balm	Sephora	209	181	159	https://www.sephora.com/product/kvd-vegan-beauty-good-apple-skin-perfecting-foundation-balm-P469488?skuId=2420107	KVD Beauty	Tan 074	42.5
Double Wear Stay-in-Place Matte Powder Foundation Refill	Sephora	238	196	171	https://www.sephora.com/product/estee-lauder-double-wear-stay-in-place-matte-powder-foundation-refill-P482263?skuId=2545093	Estée Lauder	4C1 Outdoor Beige	36.0
Double Wear Stay-in-Place Matte Powder Foundation Refill	Sephora	238	196	171	https://www.sephora.com/product/estee-lauder-double-wear-stay-in-place-matte-powder-foundation-refill-P482263?skuId=2545135	Estée Lauder	5N2 Amber Honey	36.0
Matte Loose Powder Mineral Foundation SPF 15	Sephora	199	171	147	https://www.sephora.com/product/bareminerals-matte-foundation-broad-spectrum-spf-15-P240604?skuId=1922681	bareMinerals	Golden Nude 16	38.0
Born This Way Matte Longwear Liquid Foundation	Sephora	250	231	216	https://www.sephora.com/product/too-faced-born-this-way-matte-24-hour-foundation-P458586?skuId=2360394	Too Faced	Sable	45.0
Vital Skin Full Coverage Foundation and Concealer Stick	Sephora	235	216	199	https://www.sephora.com/product/westman-atelier-vital-skin-foundation-stick-P468429?skuId=2434231	Westman Atelier	Atelier XII	68.0
Maracuja Juicy Glow Skin Tint	Sephora	247	208	167	https://www.sephora.com/product/tarte-maracuja-juicy-foundation-P505127?skuId=2642031	tarte	28N Light Medium Neutral	40.0
Amazonian clay blurring powder foundation	Sephora	244	209	179	https://www.sephora.com/product/tarte-amazonian-clay-blurring-powder-foundation-P504215?skuId=2641322	tarte	20B Light Beige	39.0
COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30	Sephora	249	207	185	https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?skuId=1687946	bareMinerals	Spice 08	37.0
SEA Hydroflex™ Serum Foundation	Sephora	249	222	211	https://www.sephora.com/product/tarte-sea-hydroflex-trade-serum-foundation-P473000?skuId=2453926	tarte	12N fair neutral	7.0
CC+ Cream Oil-Free Matte with SPF 40	Sephora	204	173	142	https://www.sephora.com/product/your-skin-but-better-cc-oil-free-matte-with-spf-40-P433435?skuId=2283729	IT Cosmetics	Light	17.0
Born This Way Matte Longwear Liquid Foundation	Sephora	250	231	216	https://www.sephora.com/product/too-faced-born-this-way-matte-24-hour-foundation-P458586?skuId=2360345	Too Faced	Mahogany	45.0
Vital Skin Full Coverage Foundation and Concealer Stick	Sephora	235	216	199	https://www.sephora.com/product/westman-atelier-vital-skin-foundation-stick-P468429?skuId=2434314	Westman Atelier	Atelier V	68.0
Stay-Matte Sheer Pressed Powder	Sephora	241	213	191	https://www.sephora.com/product/stay-matte-sheer-pressed-powder-P122748	CLINIQUE	Stay Buff	37.0
Double Wear Stay-in-Place Foundation	Sephora	148	113	85	https://www.sephora.com/product/double-wear-stay-in-place-makeup-P378284?skuId=1778521	Estée Lauder	6N1 Mocha	48.0
Flex Foundation Stick	Sephora	251	216	188	https://www.sephora.com/product/flex-foundation-stick-P448151?skuId=2242030	MILK MAKEUP	Light	36.0
Amazonian Clay 16-Hour Full Coverage Foundation	Sephora	239	221	199	https://www.sephora.com/product/tarte-amazonian-clay-16-hour-full-coverage-foundation-P473821?skuId=2476141	tarte	63N Espresso Neutral	40.0
Forever Natural Velvet Matte Compact Foundation	Sephora	169	117	93	https://www.sephora.com/product/diorskin-forever-perfect-matte-powder-foundation-P297404?skuId=2654580	Dior	0N IN	60.0
Flex Foundation Stick	Sephora	251	216	188	https://www.sephora.com/product/flex-foundation-stick-P448151?skuId=2242196	MILK MAKEUP	Hazelnut	36.0
10 Hour Wear Perfection Foundation	Sephora	115	81	79	https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?skuId=2222198	SEPHORA COLLECTION	33.5 Golden Walnut	20.0
SurrealSkin™ Liquid Foundation	Sephora	236	199	170	https://www.sephora.com/product/makeup-by-mario-surreal-foundation-P503679?skuId=2620326	MAKEUP BY MARIO	10C	42.0
Essential High Coverage Crème Foundation	Sephora	235	216	209	https://www.sephora.com/product/essential-high-coverage-creme-foundation-P434015?skuId=2124931	Jouer Cosmetics	Soft Beige	38.0
10 Hour Wear Perfection Foundation	Sephora	115	81	79	https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?skuId=2222255	SEPHORA COLLECTION	61 Dark Chocolate	20.0
SEA Hydroflex™ Serum Foundation	Sephora	249	222	211	https://www.sephora.com/product/tarte-sea-hydroflex-trade-serum-foundation-P473000?skuId=2453975	tarte	53S deep sand	7.0
Ambient Soft Glow Foundation	Sephora	224	206	192	https://www.sephora.com/product/ambient-soft-glow-foundation-P501154?skuId=2586840	Hourglass	6	58.0
Double Wear Stay-in-Place Foundation	Sephora	148	113	85	https://www.sephora.com/product/double-wear-stay-in-place-makeup-P378284?skuId=1465236	Estée Lauder	5C1 Rich Chestnut	48.0
SEA Hydroflex™ Serum Foundation	Sephora	249	222	211	https://www.sephora.com/product/tarte-sea-hydroflex-trade-serum-foundation-P473000?skuId=2453769	tarte	36N medium	19.0
Stay-Matte Oil-Free Makeup Foundation	Sephora	237	208	190	https://www.sephora.com/product/stay-matte-oil-free-makeup-P310726?skuId=1411156	CLINIQUE	9 Neutral	34.0
Sublime Perfection Foundation	Sephora	255	237	225	https://www.sephora.com/product/skin-fetish-sublime-perfection-foundation-P447519?skuId=2256873	PAT McGRATH LABS	Light 1	68.0
Conseal The Deal Long-Wear Full-Coverage Foundation	Sephora	243	213	189	https://www.sephora.com/product/lawless-conseal-deal-long-wear-full-coverage-foundation-P475128?skuId=2531069	LAWLESS	Pearl	39.0
Studio Skin 24 Hour Full Coverage Waterproof Foundation	Sephora	241	227	218	https://www.sephora.com/product/studio-skin-full-coverage-24-hour-foundation-P447363?skuId=2251726	Smashbox	cool red	38.0
Essential High Coverage Crème Foundation	Sephora	235	216	209	https://www.sephora.com/product/essential-high-coverage-creme-foundation-P434015?skuId=2125037	Jouer Cosmetics	Pebble	38.0
GloWish Lightweight Blurring Pressed Powder	Sephora	244	201	184	https://www.sephora.com/product/huda-beauty-glowish-luminous-pressed-powder-foundation-P477989?skuId=2474625	HUDA BEAUTY	08 Tan	33.0
Best Skin Ever Liquid Foundation	Sephora	244	224	200	https://www.sephora.com/product/sephora-collection-best-skin-ever-liquid-foundation-P467140?skuId=2326833	SEPHORA COLLECTION	21 P	20.0
Even Better Clinical™ Serum Foundation Broad Spectrum SPF 25	Sephora	222	203	189	https://www.sephora.com/product/clinique-even-better-clinical-serum-foundation-broad-spectrum-spf-25-P468639?skuId=2422574	CLINIQUE	CN 18 Cream Whip	44.0
Airbrush Flawless Longwear Foundation	Sephora	246	227	212	https://www.sephora.com/product/airbrush-flawless-longwear-foundation-P448869?skuId=2244986	Charlotte Tilbury	14 Neutral	49.0
Flex Foundation Stick	Sephora	251	216	188	https://www.sephora.com/product/flex-foundation-stick-P448151?skuId=2242261	MILK MAKEUP	Caramel	36.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
SEA Hydroflex™ Serum Foundation	Sephora	249	222	211	https://www.sephora.com/product/tarte-sea-hydroflex-trade-serum-foundation-P473000?skuId=2453801	tarte	44H tan honey	19.0
Good Apple Full-Coverage Transfer-Proof Vegan Serum Foundation	Sephora	204	178	155	https://www.sephora.com/product/kvd-vegan-beauty-good-apple-full-coverage-transfer-proof-vegan-serum-foundation-P504366?skuId=2646339	KVD Beauty	Deep 084	42.0
Good Apple Lightweight Full-Coverage Cream Foundation Balm	Sephora	209	181	159	https://www.sephora.com/product/kvd-vegan-beauty-good-apple-skin-perfecting-foundation-balm-P469488?skuId=2420263	KVD Beauty	Tan 070	42.5
Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 with Hyaluronic Acid	Sephora	129	80	50	https://www.sephora.com/product/smashbox-halo-healthy-glow-tinted-moisturizer-broad-spectrum-spf-25-P460019?skuId=2570067	Smashbox	Dark Neutral	16.0
Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	233	202	173	https://www.sephora.com/product/luminous-silk-foundation-P393401	Armani Beauty	7.5	69.0
Intensive Serum Foundation SPF 40	Sephora	73	36	18	https://www.sephora.com/product/bobbi-brown-intensive-skin-serum-foundation-spf-40-P465745?skuId=2501492	Bobbi Brown	Warm Honey	75.0
Vital Skin Full Coverage Foundation and Concealer Stick	Sephora	235	216	199	https://www.sephora.com/product/westman-atelier-vital-skin-foundation-stick-P468429?skuId=2434223	Westman Atelier	Atelier XIII	68.0
Vital Skincare Dewy Foundation Drops	Sephora	237	219	209	https://www.sephora.com/product/vital-skincare-dew-foundation-drops-P501795?skuId=2597896	Westman Atelier	Atelier V	68.0
Teint Idole Ultra Wear Care & Glow Foundation with Hyaluronic Acid	Sephora	132	91	73	https://www.sephora.com/product/teint-idole-ultra-wear-care-glow-foundation-P500706?skuId=2589133	Lancôme	325C	57.0
Teint Idole Ultra Wear 5-In-1 Foundation Stick	Sephora	242	221	204	https://www.sephora.com/product/lancome-teint-idole-ultra-wear-5-in-1-foundation-stick-P468688?skuId=2423093	Lancôme	360 Bisque Neutral	24.5
Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 with Hyaluronic Acid	Sephora	129	80	50	https://www.sephora.com/product/smashbox-halo-healthy-glow-tinted-moisturizer-broad-spectrum-spf-25-P460019?skuId=2569945	Smashbox	Dark Warm	41.0
Sheer Glow Foundation	Sephora	175	133	111	https://www.sephora.com/product/sheer-glow-foundation-P247355?skuId=2170603	NARS	Messine	47.0
Good Apple Lightweight Full-Coverage Cream Foundation Balm	Sephora	209	181	159	https://www.sephora.com/product/kvd-vegan-beauty-good-apple-skin-perfecting-foundation-balm-P469488?skuId=2420115	KVD Beauty	Tan 078	42.5
Skin Long-Wear Weightless Foundation SPF 15	Sephora	233	193	167	https://www.sephora.com/product/skin-long-wear-weightless-foundation-spf-15-P427430?skuId=2191716	Bobbi Brown	Neutral Chestnut (N	52.0
#FauxFilter Skin Finish Buildable Coverage Foundation Stick	Sephora	255	224	204	https://www.sephora.com/product/huda-beauty-fauxfilter-skin-finish-buildable-coverage-foundation-stick-P465324	HUDA BEAUTY	300N Latte	39.0
SEA Hydroflex™ Serum Foundation	Sephora	249	222	211	https://www.sephora.com/product/tarte-sea-hydroflex-trade-serum-foundation-P473000?skuId=2453868	tarte	58N rich neutral	19.0
Mini Luminous Silk Perfect Glow Flawless Oil-Free Foundation	Sephora	218	166	129	https://www.sephora.com/product/luminous-silk-foundation-mini-P425938?skuId=1803295	Armani Beauty	4.25	45.0
Intensive Serum Foundation SPF 40	Sephora	73	36	18	https://www.sephora.com/product/bobbi-brown-intensive-skin-serum-foundation-spf-40-P465745?skuId=2501401	Bobbi Brown	Honey	75.0
Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30	Sephora	216	177	148	https://www.sephora.com/product/tinted-moisturizer-broad-spectrum-P109936?skuId=2250736	Laura Mercier	6C1 Cacao	53.0
Double Wear Sheer Long-Wear Makeup SPF 19	Sephora	200	164	138	https://www.sephora.com/product/estee-lauder-double-wear-sheer-long-wear-makeup-spf-19-P475536?skuId=2479400	Estée Lauder	3W1 Tawny	48.0
COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30	Sephora	249	207	185	https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?skuId=2176980	bareMinerals	Cinnamon 10.5	37.0
COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30	Sephora	249	207	185	https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?skuId=1687961	bareMinerals	Sienna 10	37.0
Turn Up the Base Blurring Foundation	Sephora	247	224	210	https://www.sephora.com/product/turn-up-base-beauty-blur-balm-foundation-P478536?skuId=2548220	ONE/SIZE by Patrick Starrr	Medium Dark 2	35.0
Traceless Soft Matte Foundation	Sephora	107	68	51	https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-P459506?skuId=2367084	TOM FORD	4.7 Cool Beige	90.0
Futurist Hydra Rescue Moisturizing Foundation SPF 45	Sephora	123	89	79	https://www.sephora.com/product/estee-lauder-futurist-hydrating-rescue-moisturizing-foundation-spf-45-P454063?skuId=2324390	Estée Lauder	7N2 Rich Amber	50.0
Bounce™ Liquid Whip Long Wear Foundation	Sephora	254	232	209	https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?skuId=2571040	beautyblender	4.00 N/O Tan Ginger	29.0
BB blur tinted moisturizer Broad Spectrum SPF 30 Sunscreen	Sephora	239	206	187	https://www.sephora.com/product/bb-tinted-treatment-12-hour-primer-broad-spectrum-spf-30-sunscreen-P377542?skuId=2641553	tarte	Mahogany Honey	40.0
Triclone Skin Tech Medium Coverage Foundation with Fermented Arnica	Sephora	56	28	6	https://www.sephora.com/product/triclone-skin-tech-medium-coverage-foundation-with-fermented-arnica-P502185?skuId=2597334	HAUS LABS BY LADY GAGA	230 Light Medium Cool	45.0
